,Unnamed: 0,LOCATION,TIME,Turkey_inflation_rate,index,time_close,ETH_closing_price,yfit,xfit
966,,,,,,,,21.08307293217031,3249.2371035835836
967,,,,,,,,21.08194470700396,3252.593757010344
968,,,,,,,,21.080720967366304,3255.950410437104
969,,,,,,,,21.079401306676843,3259.3070638638637
970,,,,,,,,21.077985317649855,3262.663717290624
971,,,,,,,,21.076472592294405,3266.020370717384
972,,,,,,,,21.07486272191435,3269.3770241441443
973,,,,,,,,21.073155297108322,3272.733677570904
974,,,,,,,,21.071349907769743,3276.0903309976643
975,,,,,,,,21.06944614308682,3279.4469844244245
976,,,,,,,,21.06744359154257,3282.8036378511847
977,,,,,,,,21.065341840914762,3286.1602912779445
978,,,,,,,,21.063140478275955,3289.5169447047047
979,,,,,,,,21.060839089993504,3292.873598131465
980,,,,,,,,21.058437261729544,3296.230251558225
981,,,,,,,,21.05593457844101,3299.586904984985
982,,,,,,,,21.053330624379615,3302.943558411745
983,,,,,,,,21.050624983091843,3306.300211838505
984,,,,,,,,21.047817237418986,3309.6568652652654
985,,,,,,,,21.04490696949712,3313.013518692025
986,,,,,,,,21.04189376075707,3316.3701721187854
987,,,,,,,,21.0387771919245,3319.7268255455456
988,,,,,,,,21.035556843019837,3323.083478972306
989,,,,,,,,21.032232293358277,3326.4401323990655
990,,,,,,,,21.028803121549842,3329.7967858258257
991,,,,,,,,21.02526890549929,3333.153439252586
992,,,,,,,,21.0216292224062,3336.510092679346
993,,,,,,,,21.017883648764936,3339.8667461061063
994,,,,,,,,21.014031760364624,3343.223399532866
995,,,,,,,,21.010073132289197,3346.5800529596263
996,,,,,,,,21.006007338917378,3349.9367063863865
997,,,,,,,,21.001833953922652,3353.2933598131467
998,,,,,,,,20.997552550273316,3356.6500132399065
999,,,,,,,,20.993162700232435,3360.0066666666667
