,Unnamed: 0,LOCATION,TIME,USA_inflation_rate,time_close,BTC_closing_price,yfit,xfit
977,,,,,,,5.36407124073252,40536.99842175508
978,,,,,,,5.352389594248809,40578.34016016016
979,,,,,,,5.340525098725885,40619.68189856523
980,,,,,,,5.328476878258835,40661.0236369703
981,,,,,,,5.316244055244053,40702.36537537537
982,,,,,,,5.303825750378872,40743.707113780445
983,,,,,,,5.291221082661973,40785.048852185515
984,,,,,,,5.278429169393132,40826.390590590585
985,,,,,,,5.265449126173257,40867.732328995655
986,,,,,,,5.252280066904371,40909.07406740073
987,,,,,,,5.2389211037897665,40950.4158058058
988,,,,,,,5.225371347333813,40991.75754421087
989,,,,,,,5.211629906342019,41033.09928261594
990,,,,,,,5.1976958879210775,41074.44102102102
991,,,,,,,5.183568397478847,41115.78275942609
992,,,,,,,5.169246538724319,41157.12449783116
993,,,,,,,5.154729413667653,41198.46623623623
994,,,,,,,5.140016122620127,41239.807974641306
995,,,,,,,5.125105764194261,41281.149713046376
996,,,,,,,5.10999743530359,41322.491451451446
997,,,,,,,5.094690231162902,41363.833189856516
998,,,,,,,5.079183245288197,41405.17492826159
999,,,,,,,5.063475569496445,41446.51666666666
