,Unnamed: 0,LOCATION,TIME,Germany_unemployment_rate,index,time_close,BTC_closing_price,yfit,xfit
938,,,,,,,,3.3857958426550407,38925.186996997
939,,,,,,,,3.39059193240027,38966.520270270266
940,,,,,,,,3.3954675560396907,39007.85354354354
941,,,,,,,,3.400423179094295,39049.186816816815
942,,,,,,,,3.4054592681483777,39090.52009009009
943,,,,,,,,3.410576290849578,39131.85336336336
944,,,,,,,,3.4157747159087295,39173.18663663664
945,,,,,,,,3.4210550131000064,39214.51990990991
946,,,,,,,,3.4264176532608603,39255.85318318318
947,,,,,,,,3.4318631082919833,39297.18645645645
948,,,,,,,,3.4373918511574,39338.51972972973
949,,,,,,,,3.443004355884388,39379.853003003
950,,,,,,,,3.4487010975635295,39421.186276276276
951,,,,,,,,3.454482552348689,39462.51954954955
952,,,,,,,,3.4603491974569476,39503.852822822824
953,,,,,,,,3.4663015111687807,39545.18609609609
954,,,,,,,,3.472339972827873,39586.519369369365
955,,,,,,,,3.478465062841207,39627.85264264264
956,,,,,,,,3.4846772626790266,39669.185915915914
957,,,,,,,,3.4909770548749215,39710.51918918919
958,,,,,,,,3.4973649230256996,39751.85246246246
959,,,,,,,,3.5038413517914577,39793.18573573574
960,,,,,,,,3.510406826895639,39834.51900900901
961,,,,,,,,3.517061835124901,39875.85228228228
962,,,,,,,,3.52380686432919,39917.18555555555
963,,,,,,,,3.53064240342177,39958.51882882883
964,,,,,,,,3.5375689423791825,39999.8521021021
965,,,,,,,,3.544586972241209,40041.185375375375
966,,,,,,,,3.5516969851109383,40082.51864864865
967,,,,,,,,3.5588994741547637,40123.85192192192
968,,,,,,,,3.566194933602359,40165.18519519519
969,,,,,,,,3.5735838587466726,40206.518468468465
970,,,,,,,,3.5810667459438683,40247.85174174174
971,,,,,,,,3.588644092613503,40289.18501501501
972,,,,,,,,3.5963163972383656,40330.51828828829
973,,,,,,,,3.604084159364503,40371.85156156156
974,,,,,,,,3.61194787960129,40413.184834834836
975,,,,,,,,3.6199080596213804,40454.51810810811
976,,,,,,,,3.6279652021606528,40495.85138138138
977,,,,,,,,3.636119811018329,40537.18465465465
978,,,,,,,,3.644372391056907,40578.517927927925
979,,,,,,,,3.6527234482021482,40619.8512012012
980,,,,,,,,3.6611734894430934,40661.184474474474
981,,,,,,,,3.66972302283209,40702.51774774775
982,,,,,,,,3.6783725574847503,40743.85102102102
983,,,,,,,,3.6871226035799576,40785.18429429429
984,,,,,,,,3.6959736723599397,40826.517567567564
985,,,,,,,,3.7049262761301067,40867.85084084084
986,,,,,,,,3.7139809282592364,40909.18411411411
987,,,,,,,,3.723138143179349,40950.51738738739
988,,,,,,,,3.732398436385792,40991.85066066066
989,,,,,,,,3.741762324437107,41033.183933933935
990,,,,,,,,3.7512303249551913,41074.51720720721
991,,,,,,,,3.7608029566252252,41115.850480480476
992,,,,,,,,3.7704807391956177,41157.18375375375
993,,,,,,,,3.7802641934781125,41198.517027027025
994,,,,,,,,3.790153841347762,41239.8503003003
995,,,,,,,,3.800150205742799,41281.18357357357
996,,,,,,,,3.8102538106647956,41322.51684684685
997,,,,,,,,3.8204651811786494,41363.85012012012
998,,,,,,,,3.8307848434124985,41405.18339339339
999,,,,,,,,3.8412133245577174,41446.51666666666
